client_id,client_name,country,investment_goal,risk_profile,account_type
5413,Angela Reeves,Ethiopia,Income,Conservative,individual
5414,Krista Parker,Niger,Income,Aggressive,individual
5415,Jacob Wood,Botswana,Growth,Conservative,individual
5416,Ethan Barker,Bolivia,Growth,Conservative,corporate
5417,Ashley Webster,India,Balanced,Aggressive,individual
5418,Rita Richardson,Burkina Faso,Balanced,Conservative,individual
5419,Barbara Riggs,Gabon,Balanced,Conservative,corporate
5420,Roger Sosa,United States of America,Growth,Aggressive,corporate
5421,Jonathan Allen,Jersey,Growth,Moderate,individual
5422,Joseph Lara,French Southern Territories,Income,Moderate,corporate
5423,Alexander Alexander,French Polynesia,Growth,Aggressive,individual
5424,Kevin Dalton,Netherlands Antilles,Income,Aggressive,individual
5425,Brian Hooper,Saint Helena,Balanced,Conservative,individual
5426,Caleb Lowery,Bolivia,Balanced,Aggressive,corporate
5427,Eric Diaz,Anguilla,Balanced,Moderate,corporate
5428,Jennifer Choi,Somalia,Balanced,Aggressive,individual
5429,Ryan French,Guernsey,Income,Moderate,corporate
5430,Joshua Moreno,Iceland,Income,Conservative,individual
5431,Vanessa Dennis,El Salvador,Income,Moderate,individual
5432,Lisa Frazier,Guernsey,Balanced,Moderate,individual
5433,Larry Mitchell,Antarctica (the territory South of 60 deg S),Balanced,Moderate,individual
5434,Kaitlyn Ramirez,Moldova,Balanced,Moderate,individual
5435,Allison Jones,Faroe Islands,Income,Conservative,individual
5436,Valerie Stephens,Nigeria,Balanced,Moderate,corporate
5437,Johnny Roy,Guinea,Income,Conservative,corporate
5438,Lisa Collins,North Macedonia,Balanced,Conservative,individual
5439,Kimberly Marquez,Uzbekistan,Balanced,Conservative,individual
5440,Stephanie Rice,Macao,Balanced,Aggressive,corporate
5441,Eric Fry,Heard Island and McDonald Islands,Growth,Moderate,corporate
5442,Crystal Reid,Serbia,Growth,Aggressive,corporate
5443,Sandra Payne,France,Growth,Moderate,individual
5444,Lydia Gates,Nauru,Income,Moderate,corporate
5445,Ryan Mcdonald,France,Balanced,Aggressive,corporate
5446,April Bennett,Grenada,Growth,Moderate,individual
5447,Michael Gonzalez,Bangladesh,Income,Moderate,corporate
5448,Danielle Quinn,Hungary,Income,Aggressive,corporate
5449,Amanda Edwards,Singapore,Balanced,Conservative,individual
5450,Ricky Weeks,Guadeloupe,Income,Conservative,corporate
5451,Randall Singleton,Faroe Islands,Balanced,Moderate,individual
5452,Kristina Kim,Bahamas,Balanced,Aggressive,individual
5453,Ashley Wilson,Venezuela,Income,Moderate,corporate
5454,Heather Avila,Greenland,Balanced,Conservative,individual
5455,Megan Trujillo,United States Minor Outlying Islands,Growth,Conservative,individual
5456,Monique Wood,Bulgaria,Balanced,Aggressive,corporate
5457,Matthew Owens,Lithuania,Balanced,Conservative,corporate
5458,Angela Carroll,Maldives,Income,Aggressive,corporate
5459,Michelle Ochoa,Kuwait,Balanced,Aggressive,individual
5460,Jesse Martinez,Cote d'Ivoire,Income,Moderate,corporate
5461,Daniel Krueger,Bahamas,Income,Aggressive,individual
5462,Brian Sparks,Jersey,Income,Moderate,individual
5463,Patricia Weiss,Antarctica (the territory South of 60 deg S),Income,Aggressive,corporate
5464,Allen Richmond,Niger,Income,Moderate,corporate
5465,Brandy Hardin,Azerbaijan,Balanced,Conservative,corporate
5466,James James,United States of America,Balanced,Aggressive,corporate
5467,Richard Mccarthy,Svalbard & Jan Mayen Islands,Income,Aggressive,corporate
5468,Gabriel Boone,Tuvalu,Income,Aggressive,corporate
5469,Susan Dominguez,Bermuda,Growth,Moderate,corporate
5470,Joshua Mata,Martinique,Income,Moderate,individual
5471,Alan Graham,Samoa,Growth,Conservative,corporate
5472,Jennifer Harmon,Haiti,Growth,Moderate,corporate
5473,Ronald Wilson,Svalbard & Jan Mayen Islands,Balanced,Conservative,corporate
5474,Jeffrey Martin,Belarus,Balanced,Aggressive,individual
5475,Jason Calhoun,Guatemala,Growth,Conservative,corporate
5476,Madison Kelley,Montenegro,Balanced,Moderate,individual
5477,Barbara Bush,Liechtenstein,Income,Aggressive,individual
5478,Jim Jones,Qatar,Growth,Conservative,corporate
5479,Christine Stone,Tokelau,Growth,Conservative,corporate
5480,Susan Watkins,Saint Pierre and Miquelon,Balanced,Aggressive,corporate
5481,Megan Garner,Switzerland,Income,Moderate,corporate
5482,Daniel Jimenez,Uruguay,Balanced,Conservative,individual
5483,John Khan,Japan,Balanced,Moderate,individual
5484,Thomas Andrade,Philippines,Balanced,Aggressive,corporate
5485,Rebecca Hart,Gibraltar,Balanced,Moderate,corporate
5486,Lauren Bryant,Fiji,Growth,Aggressive,individual
5487,Michelle Patel,Australia,Income,Conservative,corporate
5488,Alexander Wheeler,Togo,Income,Conservative,corporate
5489,Nicole Jackson,Netherlands,Balanced,Moderate,corporate
5490,Susan Pacheco,Heard Island and McDonald Islands,Balanced,Moderate,corporate
5491,Jacob Bennett,Timor-Leste,Income,Aggressive,individual
5492,Joseph Russell,Lithuania,Income,Conservative,corporate
5493,Jordan Goodwin,San Marino,Growth,Moderate,corporate
5494,Christopher Robinson,Wallis and Futuna,Growth,Aggressive,individual
5495,Megan Garrett,Somalia,Growth,Aggressive,corporate
5496,Francisco Macias,Turks and Caicos Islands,Income,Aggressive,individual
5497,Sarah Klein,Norfolk Island,Growth,Moderate,corporate
5498,Erica Wagner,Paraguay,Growth,Aggressive,corporate
5499,Mrs. Crystal Smith,Bermuda,Growth,Moderate,corporate
5500,Danielle Carter,South Africa,Income,Moderate,corporate
5501,Dean Wilson,Moldova,Income,Aggressive,individual
5502,Michael Coleman,Iceland,Growth,Aggressive,corporate
5503,Joseph Jacobs,Chad,Balanced,Aggressive,corporate
5504,Morgan Alexander,Iceland,Balanced,Moderate,individual
5505,James Barrett DVM,Paraguay,Growth,Conservative,individual
5506,Barbara Wood,Kiribati,Growth,Moderate,corporate
5507,Isaac Smith DVM,Mali,Balanced,Aggressive,individual
5508,Susan Henson,Isle of Man,Balanced,Moderate,corporate
5509,Lisa Lutz,Egypt,Growth,Conservative,individual
5510,Leah Hernandez,Denmark,Balanced,Moderate,corporate
5511,Jesse Wagner,Albania,Balanced,Moderate,corporate
5512,Alejandro Kane,Sierra Leone,Growth,Conservative,individual
5513,Brittney Davis,Aruba,Income,Moderate,corporate
5514,Alan Moore,Grenada,Balanced,Conservative,individual
5515,Emily Johnson,Israel,Growth,Aggressive,individual
5516,Robert Rivera,Falkland Islands (Malvinas),Growth,Aggressive,corporate
5517,Christie Mcknight,Eritrea,Growth,Conservative,corporate
5518,Gabrielle Irwin,Sudan,Growth,Conservative,individual
5519,Lindsey Powell,Gibraltar,Income,Aggressive,corporate
5520,Carrie Bell,Pakistan,Income,Moderate,individual
5521,Taylor Gordon,San Marino,Growth,Aggressive,individual
5522,Mr. Samuel Robinson Jr.,Liechtenstein,Balanced,Conservative,corporate
5523,Joseph Marshall,Montserrat,Balanced,Moderate,individual
5524,Carl Gray,Uganda,Growth,Aggressive,corporate
5525,Tracy Brown,Eritrea,Growth,Aggressive,corporate
5526,Lindsay Winters,Ukraine,Income,Conservative,corporate
5527,Andrew Dudley,Barbados,Growth,Moderate,individual
5528,Ethan Guerrero,Niger,Income,Aggressive,individual
5529,Samuel Cardenas,Norfolk Island,Income,Aggressive,corporate
5530,Alicia Bernard,Western Sahara,Balanced,Aggressive,individual
5531,Pamela Hudson,Angola,Balanced,Moderate,individual
5532,Kevin Mullen,Vanuatu,Income,Conservative,individual
5533,David Tanner,Armenia,Income,Conservative,corporate
5534,Jonathan Brennan,Armenia,Income,Aggressive,corporate
5535,Scott Reid,Christmas Island,Income,Aggressive,corporate
5536,Erica Eaton,Malaysia,Income,Aggressive,corporate
5537,Albert Dillon,Algeria,Income,Conservative,corporate
5538,Lindsey Gibson,Tonga,Balanced,Moderate,individual
5539,Donna Robbins,Palau,Balanced,Moderate,corporate
5540,Cynthia Smith,Cuba,Balanced,Conservative,corporate
5541,David Vargas,Bolivia,Income,Aggressive,corporate
5542,Tina Poole,Japan,Income,Conservative,individual
5543,Megan Bates,Qatar,Growth,Aggressive,individual
5544,Collin Wilson,France,Balanced,Aggressive,corporate
5545,Danielle Byrd,Egypt,Balanced,Moderate,corporate
5546,Luis Hendrix,Angola,Balanced,Moderate,individual
5547,Curtis Terry,Germany,Balanced,Conservative,corporate
5548,Shannon Ward,Lesotho,Income,Moderate,individual
5549,Jerry Perez,Mozambique,Growth,Conservative,corporate
5550,Gabriel Brady,Nigeria,Growth,Conservative,corporate
5551,Sarah Mclean,Turkmenistan,Income,Aggressive,individual
5552,Juan Roman,Norfolk Island,Growth,Moderate,individual
5553,Robert Mccann,Senegal,Balanced,Aggressive,individual
5554,Andrew Jackson,United States of America,Balanced,Conservative,corporate
5555,Katelyn Kemp,Botswana,Growth,Aggressive,corporate
5556,Steve Dodson,Sudan,Balanced,Moderate,corporate
5557,Christopher Richardson,Spain,Balanced,Aggressive,corporate
5558,Lisa Hernandez,Barbados,Balanced,Moderate,individual
5559,Gregory Alvarez,Ecuador,Income,Aggressive,individual
5560,Samantha Mathews,Albania,Income,Conservative,individual
5561,Judy Baker,Zambia,Growth,Aggressive,corporate
5562,Andrew Lindsey,San Marino,Income,Conservative,individual
5563,Samantha Henderson,Suriname,Income,Conservative,individual
5564,Sarah Fletcher,Djibouti,Growth,Aggressive,individual
5565,Sharon Everett,Reunion,Growth,Moderate,corporate
5566,Kevin Butler,Korea,Income,Aggressive,individual
5567,Joshua Vincent,Qatar,Balanced,Conservative,corporate
5568,Philip Hoffman,Azerbaijan,Growth,Moderate,corporate
5569,Jennifer Martinez,Bouvet Island (Bouvetoya),Balanced,Conservative,corporate
5570,Faith Hernandez MD,Svalbard & Jan Mayen Islands,Income,Aggressive,individual
5571,Emily Fischer,Tunisia,Balanced,Aggressive,corporate
5572,Stephanie Hernandez,Estonia,Income,Moderate,individual
5573,Shane Daniel,Panama,Balanced,Conservative,individual
5574,Joseph Lee,Japan,Income,Moderate,individual
5575,William Reid,Panama,Balanced,Aggressive,corporate
5576,Brent Buckley,Wallis and Futuna,Income,Moderate,individual
5577,Heather Liu,Kuwait,Income,Aggressive,individual
5578,Amy Jimenez,Tuvalu,Balanced,Conservative,individual
5579,Amy Johnson,Pakistan,Balanced,Moderate,corporate
5580,Patrick Salas,United States Virgin Islands,Income,Conservative,corporate
5581,Timothy Diaz,Rwanda,Balanced,Moderate,corporate
5582,Kevin Lopez,Tokelau,Growth,Moderate,corporate
5583,Kyle Smith,Oman,Income,Moderate,corporate
5584,Brian Gardner,Liechtenstein,Growth,Aggressive,individual
5585,Andrea Clark,Cuba,Income,Aggressive,individual
5586,Wendy Calhoun,Bulgaria,Growth,Aggressive,corporate
5587,Brandy Townsend,Germany,Balanced,Moderate,individual
5588,Isaiah Owens,Comoros,Income,Conservative,corporate
5589,Mary Watson,Djibouti,Growth,Moderate,corporate
5590,Nancy Morrison,Sri Lanka,Balanced,Aggressive,individual
5591,Charlotte Valencia,Romania,Income,Conservative,corporate
5592,Tyrone Munoz,Poland,Balanced,Aggressive,corporate
5593,Brian Webb,Cyprus,Growth,Moderate,corporate
5594,Erin Silva,Tajikistan,Balanced,Moderate,individual
5595,Ronald Zimmerman,Guyana,Growth,Conservative,individual
5596,Anne Bowers,Guinea-Bissau,Growth,Moderate,corporate
5597,Sheila Henry,British Virgin Islands,Balanced,Aggressive,individual
5598,Angela Lambert,Saint Kitts and Nevis,Income,Conservative,corporate
5599,Deborah Smith,Guam,Balanced,Moderate,corporate
5600,Kevin Stevens,United States of America,Income,Moderate,individual
5601,Donald Macias,Nauru,Balanced,Conservative,individual
5602,Louis Stanley,Saint Pierre and Miquelon,Balanced,Aggressive,individual
5603,Ashley Novak,Bahrain,Balanced,Moderate,individual
5604,Shannon Martinez,Rwanda,Income,Aggressive,corporate
5605,Sarah Ruiz,Eritrea,Income,Conservative,corporate
5606,Lisa Mcbride,Korea,Income,Moderate,corporate
5607,Samantha Hines,Montenegro,Growth,Moderate,corporate
5608,Tony Sparks,Burundi,Balanced,Aggressive,individual
5609,Tyler Taylor,Guadeloupe,Income,Aggressive,individual
5610,Leslie Schultz,Romania,Balanced,Conservative,individual
5611,Vicki Mccarthy,Indonesia,Growth,Moderate,individual
5612,Jennifer Wood,Swaziland,Growth,Conservative,individual
5613,Lisa Jones,Dominican Republic,Income,Conservative,individual
5614,Cassie Moore,Turkmenistan,Income,Moderate,individual
5615,John Johnson,Hong Kong,Income,Aggressive,individual
5616,Peter Wolfe,Iran,Growth,Conservative,individual
5617,Clinton Harrison,United States Virgin Islands,Balanced,Conservative,individual
5618,Joseph Collins,Costa Rica,Balanced,Aggressive,individual
5619,Monica Holland,Italy,Growth,Conservative,individual
5620,Janet Russell,Jamaica,Growth,Aggressive,individual
5621,Sophia Washington,Belarus,Balanced,Aggressive,corporate
5622,Antonio Garcia,Vietnam,Income,Conservative,corporate
5623,Sarah Morales,Northern Mariana Islands,Balanced,Conservative,corporate
5624,Ashley Carey,Antarctica (the territory South of 60 deg S),Balanced,Aggressive,corporate
5625,Margaret Cohen,Libyan Arab Jamahiriya,Growth,Conservative,corporate
5626,Stephanie West,Sao Tome and Principe,Growth,Moderate,corporate
5627,Sean Preston,Cayman Islands,Growth,Moderate,individual
5628,Steven Collins,Montenegro,Balanced,Aggressive,individual
5629,Charles Bryant,Dominica,Balanced,Moderate,corporate
5630,Melissa Bryan,Guinea-Bissau,Growth,Conservative,corporate
5631,Mary Murphy,Egypt,Balanced,Aggressive,corporate
5632,Brian Jordan,Belgium,Growth,Conservative,individual
5633,Kara Turner,Angola,Balanced,Aggressive,individual
5634,Gerald Snyder,Andorra,Balanced,Moderate,corporate
5635,Kathy Osborne,Israel,Balanced,Aggressive,corporate
5636,Karen Reyes,Cook Islands,Growth,Conservative,individual
5637,Kevin Farmer,Sweden,Growth,Moderate,corporate
5638,Jessica Sanders,Madagascar,Income,Conservative,corporate
5639,David Le,Kazakhstan,Income,Conservative,corporate
5640,Troy Smith,Yemen,Growth,Aggressive,corporate
5641,Joseph Lopez,Libyan Arab Jamahiriya,Balanced,Moderate,individual
5642,David Howard,Nepal,Growth,Aggressive,corporate
5643,Brady Mclaughlin,Anguilla,Balanced,Moderate,corporate
5644,Margaret Vincent DDS,Iran,Balanced,Aggressive,individual
5645,Robyn Bryan,Heard Island and McDonald Islands,Income,Conservative,individual
5646,Bradley Howard,Barbados,Growth,Conservative,corporate
5647,Sharon Navarro,Mauritania,Income,Moderate,individual
5648,Paul Hines,Italy,Balanced,Aggressive,corporate
5649,Patricia Jackson,Aruba,Income,Moderate,individual
5650,Marissa Garcia,Uruguay,Growth,Conservative,corporate
5651,Timothy Clark,Cuba,Balanced,Moderate,individual
5652,Rebecca Murray,American Samoa,Income,Aggressive,corporate
5653,Janet Harvey,Zimbabwe,Growth,Aggressive,individual
5654,Xavier Buchanan,Libyan Arab Jamahiriya,Balanced,Conservative,individual
5655,Alexandra Williams,Haiti,Growth,Moderate,individual
5656,Christina Bauer,Bangladesh,Income,Aggressive,individual
5657,Linda Tyler,Guam,Income,Conservative,individual
5658,Nathan Ward,Pakistan,Balanced,Moderate,corporate
5659,Tiffany Harrison,Angola,Growth,Conservative,individual
5660,Donna Moreno,Antigua and Barbuda,Income,Conservative,corporate
5661,Valerie Mccoy,Reunion,Balanced,Moderate,corporate
5662,Theresa Carr,Philippines,Income,Conservative,corporate
5663,Stephanie Morrison,Sierra Leone,Balanced,Conservative,individual
5664,Charlene Brooks,El Salvador,Growth,Moderate,corporate
5665,Brian Cortez,South Africa,Balanced,Moderate,individual
5666,Jerry Crawford,Bahrain,Income,Aggressive,individual
5667,Breanna Cooke,Eritrea,Growth,Conservative,corporate
5668,Jessica Patterson,Barbados,Balanced,Aggressive,corporate
5669,Aaron Clay,Hungary,Income,Aggressive,individual
5670,Matthew Ramirez,Brunei Darussalam,Income,Moderate,corporate
5671,Matthew Mendoza,Russian Federation,Balanced,Aggressive,corporate
5672,Diana Soto,Mali,Growth,Aggressive,corporate
5673,John Foster,United Arab Emirates,Income,Aggressive,corporate
5674,Kelly Bridges,Finland,Balanced,Moderate,corporate
5675,Robert Goodwin,Antarctica (the territory South of 60 deg S),Income,Moderate,corporate
5676,Gregory Lee,United Arab Emirates,Balanced,Aggressive,individual
5677,Tammy Erickson,Equatorial Guinea,Balanced,Moderate,corporate
5678,Jennifer Foster,Uruguay,Balanced,Aggressive,corporate
5679,Shaun Moore,Niue,Growth,Aggressive,corporate
5680,Benjamin Ramirez,Malaysia,Income,Moderate,individual
5681,Eric Townsend,Turkey,Balanced,Moderate,individual
5682,Paul Phelps,Solomon Islands,Growth,Aggressive,corporate
5683,Pamela George,Uganda,Growth,Moderate,corporate
5684,Anthony Larson,Central African Republic,Balanced,Aggressive,individual
5685,Alexandra Kirby,Papua New Guinea,Income,Conservative,corporate
5686,Steven Price,Spain,Income,Moderate,individual
5687,Martin Palmer,Armenia,Balanced,Moderate,individual
5688,Jerry Allen,Pakistan,Growth,Moderate,corporate
5689,Michele Robinson,Germany,Balanced,Aggressive,individual
5690,Timothy Herrera,Macao,Growth,Conservative,corporate
5691,Victoria Lee,Saint Lucia,Growth,Aggressive,individual
5692,Jaclyn Cook,Lao People's Democratic Republic,Income,Aggressive,corporate
5693,Joe Ellis,Mongolia,Balanced,Aggressive,individual
5694,James Hill,Guadeloupe,Balanced,Moderate,corporate
5695,Mathew Taylor,Montserrat,Income,Moderate,individual
5696,Jeffrey Sanford,American Samoa,Balanced,Moderate,individual
5697,Phillip Ward,Swaziland,Income,Aggressive,individual
5698,Tyler Ware,Latvia,Balanced,Moderate,corporate
5699,Amy Benjamin,Nicaragua,Balanced,Moderate,individual
5700,Robert Dyer,Equatorial Guinea,Balanced,Moderate,corporate
5701,Lisa Marshall,Latvia,Balanced,Conservative,individual
5702,Megan Hess,Latvia,Growth,Aggressive,corporate
5703,Scott Miller,Latvia,Growth,Moderate,corporate
5704,Michael Thompson,Cameroon,Income,Conservative,individual
5705,Candace Gray,Guam,Balanced,Moderate,individual
5706,Misty Wilson,Mongolia,Growth,Aggressive,individual
5707,Ross Dodson,Iraq,Income,Moderate,corporate
5708,Donald Burns,Tajikistan,Income,Aggressive,corporate
5709,Jennifer Moody,Jamaica,Growth,Conservative,individual
5710,Jennifer Weaver,Argentina,Balanced,Aggressive,corporate
5711,Kendra Sharp,Slovenia,Growth,Moderate,corporate
5712,Christina Martin,Uganda,Growth,Moderate,individual
